popularity,director,runtime,genres,release_date,release_year,budget_adj,revenue_adj
0.747362,Ron Howard,111.0,Comedy,2011-01-13,2011,67857862.981403,65058885.1146991
0.734516,Michael Dowse,97.0,Comedy,2011-03-04,2011,18418562.8092379,6716055.55814061
0.70252,Julian Gilbey,99.0,Adventure,2011-04-09,2011,3877592.17036588,24569393.3894808
0.699052,James Bobin,103.0,Comedy,2011-11-22,2011,43622911.9166162,160129276.014765
0.688697,Robert Rodriguez,89.0,Family,2011-08-18,2011,26173747.1499697,82945874.6296899
0.687144,David Schwimmer,104.0,Crime,2011-04-01,2011,9209281.40461898,116327.765110976
0.666454,Roger Donaldson,105.0,Action,2011-09-02,2011,16479766.724055,11977686.3958556
0.661177999999999,Jason Winer,110.0,Comedy,2011-04-08,2011,38775921.7036588,44335804.3289439
0.658095,Kevin Macdonald,114.0,Adventure,2011-02-08,2011,24234951.0647868,26292052.4870876
0.656612,David Gordon Green,81.0,Comedy,2011-12-09,2011,24234951.0647868,33872888.6510632
0.644722999999999,MichaÃ«l R. Roskam,124.0,Crime,2011-02-02,2011,1938796.08518294,40782.5756518232
0.626306,Madonna,119.0,Drama,2011-09-01,2011,14540970.638872,841863.066710095
0.604152,Ti West,102.0,Horror,2011-12-01,2011,727048.531943604,75996.928947001
0.601594,Gus Van Sant,91.0,Drama,2011-09-16,2011,7755184.34073177,158268.771423696
0.597001,Ralph Fiennes,123.0,Drama,2011-02-14,2011,7464364.92795433,1039778.27927969
0.588821,Clint Eastwood,137.0,Drama,2011-11-09,2011,33928931.4907015,82016919.8734354
0.587044999999999,Alister Grierson,108.0,Action,2011-02-03,2011,29081941.2777441,105285652.52121
0.58425,Douglas McGrath,89.0,Comedy,2011-09-16,2011,23265553.0221953,29616559.4512431
0.580693999999999,David Cronenberg,99.0,Drama,2011-09-30,2011,14540970.638872,26621648.7909667
0.578282,Sean McNamara,106.0,Action,2011-04-08,2011,17449164.7666465,45647974.7336094
0.570978,Ruben Fleischer,83.0,Action,2011-08-11,2011,27143145.1925612,39306608.9680951
0.570634,Nick Murphy ,107.0,Drama,2011-08-17,2011,4651399.61689389,203278.891939261
0.566856,Mike Disa,86.0,Comedy,2011-04-29,2011,29081941.2777441,13108034.5648566
0.539108,Renny Harlin,113.0,War,2011-04-14,2011,19387960.8518294,16944.1083864563
0.530139,Francis Lawrence,120.0,Drama,2011-03-15,2011,36837125.6184759,110662825.911621
0.528255,Jim Sheridan,92.0,Drama,2011-09-30,2011,48469902.1295736,37324093.0311913
0.524684,Chris Weitz,98.0,Drama,2011-06-24,2011,9693980.42591472,1705415.44522513
0.52043,Dermot Mulroney,90.0,Comedy,2011-06-03,2011,0.969398042591472,1335.83050269104
0.512775,Oren Moverman,108.0,Crime,2011-12-10,2011,11632776.5110976,942751.229196718
0.509532,Jeff Nichols,120.0,Thriller,2011-11-25,2011,4846990.21295736,3004468.92497634
0.506031,Joe Nussbaum,104.0,Comedy,2011-04-29,2011,7755184.34073177,9820002.17145161
0.49518,Wim Wenders,106.0,Documentary,2011-02-24,2011,4185808.40041567,14177277.6976408
0.487945,Alex Kendrick,129.0,Drama,2011-09-30,2011,969398.042591472,33465773.4633102
0.484734,Jean-Jacques Annaud,130.0,Adventure,2011-12-21,2011,38775921.7036588,5279341.73995315
0.482368,William Friedkin,102.0,Drama,2011-09-10,2011,9693980.42591472,3552910.71456268
0.475663,John Whitesell,107.0,Crime,2011-02-16,2011,31020737.3629271,81056618.6620756
0.46351,Angel Gracia,107.0,Comedy,2011-01-28,2011,90.1540179610069,2423495.10647868
0.455555,Charles Martin Smith,113.0,Drama,2011-09-23,2011,35867727.5758844,92484835.7064197
0.44615,Benny Chan,131.0,Action,2011-01-20,2011,28112543.2351527,32632724.1636033
0.436803,Justin Lin,130.0,Action,2011-04-20,2011,121174755.323934,606976636.537775
0.434506, FrÃ©dÃ©ric Jardin,98.0,Action,2011-11-14,2011,2423495.10647868,3255.23862702216
0.43132,Angelina Jolie,127.0,Drama,2011-12-23,2011,9693980.42591472,294577.768988568
0.429826,Sam Levinson,119.0,Comedy,2011-11-18,2011,3877592.17036588,344803.250973275
0.423412,Salim Akil,112.0,Comedy,2011-05-06,2011,6398027.08110371,36556591.5189304
0.419201,Chris Kentis|Laura Lau,85.0,Horror,2011-01-21,2011,1938796.08518294,12700735.1914755
0.414629,Andrea Arnold,129.0,Drama,2011-09-05,2011,7755184.34073177,97826.8034681184
0.524527,Lynn Shelton,90.0,Drama,2011-09-11,2011,121174.755323934,3102073.73629271
0.410616,Thomas Bezucha,109.0,Adventure,2011-07-01,2011,19387960.8518294,16891760.8921564
0.410207,Tom McCarthy,106.0,Drama,2011-03-18,2011,10499717.9051696,10328339.9640159
0.395082,Kenneth Lonergan,149.0,Drama,2011-09-30,2011,13571572.5962806,45072.1619902905
0.381174,Michael Brandt,98.0,Drama,2011-10-27,2011,16479766.724055,3583120.06576396
0.372627,Kat Coiro,100.0,Comedy,2011-06-18,2011,901540.179610069,29959.2465062894
0.37054,Phyllida Lloyd,105.0,History,2011-12-30,2011,12602174.5536891,111438798.993377
0.548602,Kevin Smith,88.0,Horror,2011-08-19,2011,3877592.17036588,1070876.56848603
0.363036,Lee Tamahori,109.0,Drama,2011-02-11,2011,18515502.6134971,5552918.46974702
0.352084,Jim Kohlberg,105.0,Drama,2011-03-18,2011,3877592.17036588,246129.193615932
0.339565,David R. Ellis,91.0,Horror,2011-09-02,2011,27143145.1925612,9816568.56358475
0.567753,Jason Eisener,86.0,Action,2011-05-06,2011,2908194.12777441,652063.654553068
0.334274,Tyler Perry,106.0,Comedy,2011-04-22,2011,24234951.0647868,51585191.6693809
0.318142,Paul Johansson,97.0,Drama,2011-04-14,2011,14540970.638872,4485768.26733671
0.307661,Paolo Sorrentino,118.0,Drama,2011-10-01,2011,24234951.0647868,11430151.9628371
0.283696,Rodrigo GarcÃ­a,113.0,Drama,2011-12-21,2011,7755184.34073177,5462391.23353962
0.263908,Wayne Wang,104.0,History,2011-07-15,2011,129904.18469747,1291462.12367967
0.244803,Lance Daly,93.0,Drama,2011-01-01,2011,5816388.25554883,5046.6862097312
0.243777,Andrew Haigh,96.0,Drama,2011-09-22,2011,7755.18434073177,455565.701921734
0.198863,Ben Wheatley,95.0,Horror,2011-09-02,2011,484699.021295736,166503.807795511
0.226575,Jon M. Chu,105.0,Documentary,2011-02-11,2011,12602174.5536891,95429437.5164797
0.195283,Evan Glodell,106.0,Action,2011-04-16,2011,16479.766724055,98137.9802397903
0.193681,Mark Duplass|Jay Duplass,83.0,Drama,2011-09-13,2011,9693980.42591472,4282393.40499123
0.189663,Xavier Gens,112.0,Science Fiction,2011-03-13,2011,2908194.12777441,21326.7569370123
0.181427,Kevin Macdonald|Zillah Bowes,95.0,Documentary,2011-01-27,2011,43818.7303212197,218949.211297752
0.164515,Matthew Vaughn,132.0,Action,2011-05-24,2011,155103686.814635,333880181.432537
0.331313,Louis C.K.,62.0,Comedy,2011-12-10,2011,242349.510647868,969398.042591472
0.135239,Kevin Tancharoen,84.0,Documentary,2011-08-11,2011,8724582.38332325,18092106.3856187
0.098896,Mark Rosman,83.0,Drama,2011-04-18,2011,19.3879608518294,14.540970638872
8.095275,Peter Jackson,179.0,Adventure,2002-12-18,2002,95768650.0960232,1122902454.41715
6.012584,Chris Columbus,161.0,Adventure,2002-11-13,2002,121226139.362054,1062775600.9604
4.46751299999999,Chris Wedge|Carlos Saldanha,81.0,Animation,2002-03-10,2002,71523422.2236122,464607829.802379
3.628943,Doug Liman,119.0,Action,2002-06-14,2002,72735683.6172328,259465426.668732
3.326646,Paul W.S. Anderson,100.0,Horror,2002-03-15,2002,40004625.989478,124185363.980271
3.241129,Sam Raimi,121.0,Fantasy,2002-05-01,2002,168504333.713256,996125553.18518
3.128314,George Lucas,142.0,Adventure,2002-05-15,2002,145471367.234465,787240522.116133
2.973115,Steven Spielberg,141.0,Drama,2002-12-25,2002,63037592.4682684,426854586.57886
2.388226,Barry Sonnenfeld,88.0,Action,2002-07-03,2002,169716595.106876,535599877.852542
2.364204,Roman Polanski,150.0,Drama,2002-09-24,2002,42429148.7767191,145559349.52963
2.103595,Steven Spielberg,145.0,Action,2002-06-20,2002,123650662.149295,434441662.708633
2.095296,Dean DeBlois|Chris Sanders,85.0,Animation,2002-06-21,2002,96980911.4896437,176713194.471215
1.955546,Louis Leterrier|Corey Yuen Kwai,92.0,Action,2002-10-02,2002,25457489.2660314,53253348.3265822
1.936728,Rob Cohen,124.0,Action,2002-08-09,2002,84858297.5534383,336339962.221085
1.936492,Ron Clements|John Musker,95.0,Adventure,2002-11-26,2002,169716595.106876,132837318.400212
1.846196,Lee Tamahori,133.0,Adventure,2002-11-17,2002,169716595.106876,523661907.085983
1.839408,Danny Boyle,113.0,Horror,2002-10-31,2002,6061306.96810273,100278123.070231
1.809883,Wayne Wang,105.0,Comedy,2002-12-12,2002,66674376.64913,187787403.53733
1.778527,Guillermo del Toro,117.0,Science Fiction,2002-03-22,2002,65462115.2555095,187912677.417485
1.75153,Martin Scorsese,167.0,Drama,2002-12-14,2002,121226139.362054,234902925.744383
1.694723,David Fincher,112.0,Crime,2002-03-29,2002,58188546.8937862,238085004.011372
1.594587,Rob Minkoff,78.0,Family,2002-07-19,2002,145471367.234465,206032074.496857
1.568528,Walt Becker,92.0,Comedy,2002-03-29,2002,6061306.96810273,46399890.3630795
1.558805,Curtis Hanson,110.0,Drama,2002-11-08,2002,49702717.1384424,260636199.628417
1.525009,Steven Brill,96.0,Comedy,2002-06-28,2002,60613069.6810273,207623445.183843
1.496493,Gurinder Chadha,112.0,Comedy,2002-04-11,2002,4243107.6272335,92833330.0602275
1.486895,Marc Lawrence,101.0,Romance,2002-12-19,2002,72735683.6172328,113170562.996011
1.381699,M. Night Shyamalan,106.0,Drama,2002-08-02,2002,87282820.3406793,494903188.805105
1.359987,Gore Verbinski,115.0,Horror,2002-10-18,2002,58188546.8937862,302276085.016376
1.297822,Adam Shankman,101.0,Drama,2002-01-25,2002,13334875.329826,49977984.1208304
1.271588,Joel Zwick,95.0,Comedy,2002-02-22,2002,6061306.96810273,447014168.668716
1.263507,Chris Weitz|Paul Weitz,101.0,Drama,2002-04-26,2002,32731057.6277547,156381719.77705
1.216798,Andrew Davis,108.0,Action,2002-02-06,2002,103042218.457746,95019997.4639491
1.20464,Joel Schumacher,81.0,Thriller,2002-09-09,2002,15759398.1170671,118604185.259725
1.204615,Stuart Baird,117.0,Science Fiction,2002-12-12,2002,72735683.6172328,81600740.2552974
1.191235,Kurt Wimmer,107.0,Action,2002-12-06,2002,24245227.8724109,6497290.71701139
1.182695,Miguel Arteta,93.0,Drama,2002-01-12,2002,9698091.14896437,20434028.3712807
1.17681,Stephen Daldry,114.0,Drama,2002-12-27,2002,30306534.8405136,131949890.932842
1.165599,Sam Mendes,117.0,Thriller,2002-07-12,2002,96980911.4896437,219421103.967658
1.15929,Jay Roach,94.0,Science Fiction,2002-07-26,2002,76372467.7980944,359597833.494927
1.118663,Michael Lembeck,104.0,Fantasy,2002-10-31,2002,78796990.5853355,209545521.99127
1.11148799999999,Christopher Nolan,118.0,Crime,2002-05-24,2002,55764024.1065451,137852098.291123
1.090465,Steve Beck,91.0,Horror,2002-10-25,2002,42429148.7767191,82857925.6316427
1.06440499999999,Raja Gosnell,88.0,Mystery,2002-06-14,2002,101829957.064125,334160705.371263
1.04058799999999,Kelly Asbury|Lorna Cook,83.0,Western,2002-05-24,2002,96980911.4896437,148579046.595206
1.039674,Jim Gillespie,96.0,Action,2002-01-04,2002,66674376.64913,7778235.2044103
1.025158,Chuck Russell,92.0,Action,2002-04-16,2002,72735683.6172328,200427031.198516
1.011362,Betty Thomas,97.0,Action,2002-10-31,2002,84858297.5534383,40684870.7111101
1.005772,Michael Moore,120.0,Documentary,2002-10-09,2002,4849045.57448218,43113437.6023603
1.005627,Spike Lee,135.0,Crime,2002-12-16,2002,18183920.9043082,15833155.7370391
0.9858,Larry Clark|Edward Lachman,97.0,Drama,2002-08-31,2002,1575939.81170671,542779.128641057
0.958182,Phil Alden Robinson,124.0,Thriller,2002-05-31,2002,82.4337747661972,233.966448968765
0.936666,Randall Wallace,138.0,Action,2002-03-01,2002,90919604.521541,138998841.805464
0.925495,Jeff Tremaine,87.0,Comedy,2002-10-21,2002,6061306.96810273,77926965.1302708
0.91537,Julie Taymor,123.0,Drama,2002-08-29,2002,14547136.7234465,68248466.5499501
0.90146,Barbet Schroeder,120.0,Crime,2002-04-19,2002,60613069.6810273,68752370.8802205
0.898884,Spike Jonze,114.0,Comedy,2002-12-06,2002,23032966.4787903,39763595.6933686
0.895022999999999,Andy Tennant,108.0,Comedy,2002-09-26,2002,36367841.8086164,218961591.437361
0.880807,Tim Story,102.0,Comedy,2002-04-01,2002,14547136.7234465,91867158.9417733
0.8757,Ron Shelton,118.0,Action,2002-12-14,2002,18183920.9043082,11198228.2557279
0.875246999999999,Simon Wells,96.0,Science Fiction,2002-03-04,2002,96980911.4896437,149992103.329281
0.872571999999999,Walter Hill,96.0,Action,2002-08-23,2002,24245227.8724109,15030378.0582627
0.821206,Roger Kumble,84.0,Romance,2002-04-12,2002,52127239.9256835,83278442.1374301
0.784565,John Woo,134.0,Drama,2002-06-14,2002,139410060.266362,94105748.7132451
0.782771,Nick Cassavetes,116.0,Drama,2002-02-15,2002,43641410.1703396,123947387.370612
0.76758,Adrian Lyne,124.0,Drama,2002-05-10,2002,60613069.6810273,144426136.064703
0.742412,Roger Michell,89.0,Action,2002-04-07,2002,54551762.7129246,115086961.571071
0.74198,Paul Thomas Anderson,95.0,Comedy,2002-10-25,2002,30306534.8405136,20608443.6915493
0.72233,Kathryn Bigelow,138.0,Thriller,2002-07-19,2002,121226139.362054,42633979.7353536
0.698611,Michael Rymer,101.0,Drama,2002-02-10,2002,42429148.7767191,55132569.2692221
0.683151,Robert Rodriguez,100.0,Action,2002-08-07,2002,46065932.9575807,145136004.818011
0.682409,Michael Apted,114.0,Action,2002-05-24,2002,46065932.9575807,62796579.1438185
0.68142,Marcus Raboy,85.0,Comedy,2002-11-22,2002,24245227.8724109,40643287.7207861
0.678896,Robin Budd|Donovan Cook,72.0,Adventure,2002-02-14,2002,24245227.8724109,133182287.988211
0.646373,Stephen Herek,103.0,Comedy,2002-04-26,2002,48490455.7448218,20454087.6605609
0.645437,Dewey Nicks,86.0,Comedy,2002-02-01,2002,16971659.5106876,7775341.53646373
0.608347,Rob Marshall,113.0,Action,2002-12-26,2002,54551762.7129246,371893588.664677
0.600563,Mark Romanek,96.0,Horror,2002-08-21,2002,14547136.7234465,63308297.7110322
0.600189,Brian De Palma,114.0,Thriller,2002-11-06,2002,42429148.7767191,20413160.5036509
0.581487,Michael Caton-Jones,108.0,Drama,2002-09-06,2002,48490455.7448218,27195769.0622648
0.573735999999999,Rob Bowman,101.0,Action,2002-07-12,2002,72735683.6172328,52202378.3113829
0.570851,Tom Dey,95.0,Action,2002-03-14,2002,103042218.457746,94243300.376795
0.569956999999999,Carl Franklin,115.0,Drama,2002-04-03,2002,50914978.5320629,77320225.8782409
0.560535999999999,Brad Silberling,117.0,Romance,2002-09-09,2002,25457489.2660314,12136009.4246049
0.558747,Gregory Hoblit,125.0,Drama,2002-02-15,2002,84858297.5534383,39140336.9553279
0.557277,Alexander Payne,125.0,Drama,2002-12-13,2002,36367841.8086164,128299146.349771
0.548844,John Stockwell,104.0,Adventure,2002-08-08,2002,30306534.8405136,62846878.2935626
0.545906999999999,Clint Eastwood,110.0,Crime,2002-08-04,2002,60613069.6810273,31760662.9906052
0.54375,Steven Soderbergh,99.0,Drama,2002-11-27,2002,56976285.5001657,36371185.22554
0.534397,Shekhar Kapur,132.0,War,2002-09-08,2002,42429148.7767191,36225576.872768
0.53098,Phillip Noyce,101.0,Drama,2002-11-22,2002,36367841.8086164,33548272.1274678
0.5076,Mark Pellington,119.0,Drama,2002-01-25,2002,38792364.5958575,66865355.0968196
0.49789,Todd Haynes,107.0,Drama,2002-09-01,2002,16365528.8138773,35189419.4795373
0.494021,John Lee Hancock,127.0,Drama,2002-03-25,2002,24245227.8724109,91643375.488511
0.485311,Joel Schumacher,116.0,Action,2002-06-07,2002,84858297.5534383,79981727.5840139
0.482312,George Clooney,113.0,Comedy,2002-12-30,2002,36367841.8086164,40021361.2580169
0.455247,Wych Kaosayananda,91.0,Action,2002-09-20,2002,84858297.5534383,24153136.0111217
0.445162,Luis Mandoki,106.0,Action,2002-09-20,2002,36367841.8086164,8385053.25343076
0.440499,Jonathan Frakes,94.0,Adventure,2002-03-17,2002,31518796.2341342,47027599.3126962
0.431515,Rick Rosenthal,94.0,Horror,2002-07-01,2002,15759398.1170671,45659649.6128158
0.427389,D.J. Caruso,103.0,Drama,2002-01-01,2002,21820705.0851698,820334.860540237
0.416292,Shawn Levy,88.0,Comedy,2002-02-08,2002,18183920.9043082,64213502.9917398
0.400097,Joe Carnahan,105.0,Action,2002-01-14,2002,7879699.05853355,15315403.7448694
0.373221,Rick Famuyiwa,109.0,Comedy,2002-10-05,2002,9698091.14896437,33170759.3823576
0.364807,Denzel Washington,120.0,Drama,2002-12-19,2002,15153267.4202568,28327622.3699079
0.357389,Burr Steers,97.0,Comedy,2002-09-13,2002,10910352.5425849,5791536.37887338
0.346921999999999,Guy Ritchie,89.0,Comedy,2002-10-11,2002,12122613.9362054,725714.221983972
0.346465,Mort Nathan,94.0,Comedy,2002-10-01,2002,24245227.8724109,10408932.13591
0.342912,Lucky McKee,93.0,Drama,2002-01-13,2002,606130.696810273,182175.005449114
0.462287,Tamra Davis,93.0,Action,2002-02-15,2002,14547136.7234465,74118910.2351956
0.912373,Ron Underwood,95.0,Action,2002-08-15,2002,121226139.362054,8611872.20922274
0.246694,Stephen Gaghan,99.0,Drama,2002-10-14,2002,30306534.8405136,12994662.6555361
0.299006,Brett Ratner,124.0,Crime,2002-09-29,2002,94556388.7024026,253600595.753739
0.294923,Reginald Hudlin,100.0,Comedy,2002-08-20,2002,35155580.4149958,20523809.6623536
0.281325,Tom Shadyac,104.0,Drama,2002-02-22,2002,72735683.6172328,63428425.5415717
0.278771,Charles Stone III,118.0,Drama,2002-12-13,2002,24245227.8724109,69812297.0825959
0.23421,Kevin Bray,95.0,Action,2002-03-08,2002,16971659.5106876,30891973.4475962
0.231392,William Malone,101.0,Horror,2002-08-09,2002,48490455.7448218,22914183.0461364
0.22758,Paul Schrader,104.0,Drama,2002-10-18,2002,8485829.75534383,2499763.00289754
0.225324,Craig McCracken,73.0,Action,2002-07-03,2002,12122613.9362054,13833895.4589415
0.214587,Neil LaBute,102.0,Drama,2002-10-02,2002,30306534.8405136,12260488.0612861
0.193929,Godfrey Reggio,89.0,Documentary,2002-09-02,2002,3636784.18086164,16132.7746263022
0.192065,Steven Soderbergh,96.0,Comedy,2002-08-02,2002,2424522.78724109,3038467.72099464
0.185041,Barry Sonnenfeld,85.0,Action,2002-04-05,2002,48490455.7448218,10296814.9286596
0.132296,Malcolm D. Lee,86.0,Action,2002-05-31,2002,30306534.8405136,50435496.4198284
0.111966,Fernando LeÃ³n de Aranoa,113.0,Drama,2002-09-27,2002,4849045.57448218,177477.492548835
0.017708,Nanette Burstein|Brett Morgen,93.0,Documentary,2002-01-18,2002,48490.4557448218,1738911.38441948
8.09375399999999,Quentin Tarantino,154.0,Thriller,1994-10-14,1994,11768892.4927853,314713075.136581
7.192039,Frank Darabont,142.0,Drama,1994-09-10,1994,36777789.039954,41693462.7185759
6.715966,Robert Zemeckis,142.0,Comedy,1994-07-06,1994,80911135.8878989,997333314.601179
4.78268799999999,Roger Allers|Rob Minkoff,89.0,Family,1994-06-23,1994,66200020.2719173,1159591590.00826
2.536898,Jan de Bont,116.0,Action,1994-06-09,1994,44133346.8479448,515548317.850129
2.360701,Peter Farrelly,107.0,Comedy,1994-12-16,1994,25008896.5471687,363769661.589909
2.126863,Peter Segal,83.0,Comedy,1994-03-18,1994,44133346.8479448,75221756.0923511
2.06444,Neil Jordan,123.0,Horror,1994-11-11,1994,88266693.6958897,329035590.74912
1.843243,James Cameron,141.0,Action,1994-07-14,1994,169177829.583788,557378295.308286
1.627278,Chuck Russell,101.0,Romance,1994-07-29,1994,33835565.9167577,517218414.903772
1.364852,Roland Emmerich,121.0,Action,1994-10-28,1994,80911135.8878989,289172371.759895
1.353693,Phillip Noyce,141.0,Action,1994-08-03,1994,91208916.819086,317594916.485732
1.309466,Oliver Stone,119.0,Crime,1994-08-25,1994,50017793.0943375,73971558.411735
1.297355,Kevin Smith,92.0,Comedy,1994-09-13,1994,39720.0121631503,4635663.77509881
1.267344,John Landis,104.0,Action,1994-05-24,1994,73555578.0799081,175369721.964328
1.259399,John Pasquin,97.0,Fantasy,1994-11-10,1994,32364454.3551595,279266046.259691
1.253496,Edward Zwick,133.0,Drama,1994-12-16,1994,44133346.8479448,236317718.023514
